,short_name,long_name,age,overall,nationality,club,wage_eur,contract_valid_until,Cluster
10438,J. Hardeveld,Jeff Hardeveld,24,65,Netherlands,Heracles Almelo,2000,2020.0,164
10439,Lee Myung Jae,이명재 李明载,25,65,Korea Republic,Ulsan Hyundai FC,2000,2024.0,88
10440,A. Kasperkiewicz,Arkadiusz Kasperkiewicz,24,65,Poland,Raków Częstochowa,1000,2020.0,465
10441,Zhao Yuhao,赵宇豪,26,65,China PR,Hebei China Fortune FC,4000,2021.0,176
10442,Yoon Seung Won,윤승원 尹炫午,24,65,Korea Republic,FC Seoul,2000,2024.0,763
10443,R. Kerschbaum,Roman Kerschbaum,25,65,Austria,FC Admira Wacker Mödling,3000,2024.0,745
10444,Samuel Portugal,Samuel Portugal Lima,25,65,Brazil,Portimonense SC,2000,2020.0,635
10445,M. Boben,Matija Boben,25,65,Slovenia,Livorno,1000,2024.0,565
10446,G. Amiot,Grégoire Amiot,24,65,France,Fortuna Sittard,3000,2021.0,441
10447,S. Bakış,Sinan Bakış,25,65,Turkey,FC Admira Wacker Mödling,4000,2022.0,606
10448,D. Bergqvist,Douglas Bergqvist,26,65,Sweden,FK Haugesund,1000,2019.0,314
10449,Z. Al Sahafi,Ziyad Al Sahafi,25,65,Saudi Arabia,Al Ittihad,8000,2022.0,248
10450,J. Campbell,Jonathan Campbell,26,65,United States,Seattle Sounders FC,2000,2020.0,166
10451,Mateus,Mateus dos Santos Castro,24,65,Brazil,Yokohama F. Marinos,2000,2020.0,312
10452,F. Ávila,Felipe Ávila,25,65,Colombia,Patriotas Boyacá FC,1000,2022.0,957
10453,F. Luckeneder,Felix Luckeneder,25,65,Austria,TSV Hartberg,2000,2020.0,441
10454,B. Moussiti-Oko,Bevic Moussiti-Oko,24,65,Congo,Le Mans FC,2000,2020.0,96
10455,P. Kun,Patryk Kun,24,65,Poland,Raków Częstochowa,1000,2021.0,454
10456,B. Hansen,Benjamin Hansen,25,65,Denmark,FK Haugesund,1000,2020.0,308
10457,L. Argudo,Luis Argudo,23,65,United States,Columbus Crew SC,2000,2019.0,708
10458,Marcelo Freitas,Marcelo de Freitas Costa,25,65,Brazil,Chemnitzer FC,1000,2021.0,151
10459,P. Schmidt,Patrick Schmidt,25,65,Germany,1. FC Heidenheim 1846,4000,2022.0,482
10460,S. Moharrami,Sadegh Moharrami,23,65,Iran,Dinamo Zagreb,1000,2023.0,318
10461,Ricardo Rodrigues,Ricardo Jorge Silva Rodrigues,24,65,Portugal,CD Aves,3000,2022.0,591
10462,T. Puangchan,Thitiphan Puangchan,25,65,Thailand,Oita Trinita,2000,2021.0,255
10463,O. Bic,Ovidiu Bic,25,65,Romania,Chindia Târgovişte,2000,2020.0,963
10464,I. Biceanu,Ionuț Biceanu,25,65,Romania,Astra Giurgiu,3000,2021.0,377
10465,D. Hočko,Deni Hočko,25,65,Montenegro,Royal Excel Mouscron,3000,2022.0,58
10466,Sergio Ruiz,Sergio Ruiz Alonso,24,65,Spain,Racing Santander,2000,2022.0,159
10467,J. Gaari,Juriën Gaari,25,65,Curacao,RKC Waalwijk,2000,2021.0,932
10468,M. Jamal,Mohammed Jamal,25,65,United Arab Emirates,Al Ain FC,1000,2023.0,743
10469,E. Kardeşler,Erce Kardeşler,25,65,Turkey,Trabzonspor,5000,2022.0,681
10470,Y. Sasman,Yagan Sasman,22,65,South Africa,Kaizer Chiefs,1000,2022.0,191
10471,L. Madrigal,Luis Madrigal,26,65,Mexico,Guadalajara,10000,2019.0,759
10472,R. Janicki,Rafał Janicki,26,65,Poland,Wisła Kraków,2000,2023.0,248
10473,A. Jug,Ažbe Jug,27,65,Slovenia,Fortuna Sittard,3000,2020.0,795
10474,J. Clark,Jordan Clark,25,65,England,Accrington Stanley,2000,2020.0,669
10475,D. Andrade,David Alfredo Andrade Gómez,25,65,Mexico,Santos Laguna,5000,2023.0,925
10476,O. Norburn,Ollie Norburn,26,65,England,Shrewsbury,3000,2022.0,699
10477,Z. Alomerović,Zlatan Alomerović,28,65,Serbia,Lechia Gdańsk,2000,2021.0,747
10478,L. Verna,Luca Verna,26,65,Italy,Pisa,1000,2021.0,691
10479,A. Masi,Alberto Masi,26,65,Italy,Pisa,1000,2020.0,245
10480,C. Burgess,Christian Burgess,27,65,England,Portsmouth,3000,2020.0,582
10481,C. McFadzean,Callum McFadzean,25,65,Scotland,Plymouth Argyle,5000,2021.0,952
10482,S. Tronstad,Sondre Tronstad,23,65,Norway,FK Haugesund,1000,2020.0,750
10483,S. Ohlsson,Sebastian Ohlsson,26,65,Sweden,IFK Göteborg,1000,2019.0,629
10484,Y. Otubanjo,Yusuf Otubanjo,26,65,Nigeria,LASK Linz,4000,2021.0,978
10485,M. Preston,Matt Preston,24,65,England,Mansfield Town,4000,2020.0,770
10486,A. Coly,Aliou Coly,26,65,Senegal,Kristiansund BK,1000,2024.0,28
10487,L. Rougeaux,Lucas Rougeaux,25,65,France,KV Kortrijk,3000,2022.0,223
10488,J. Becerra,Jean Carlos Becerra Cuello,25,65,Colombia,Atlético Huila,1000,2024.0,11
10489,H. Rivera,Harold Rivera Roa,25,65,Colombia,Atlético Huila,1000,2024.0,60
10490,D. Murillo,Jesús David Murillo León,25,65,Colombia,Junior FC,1000,2024.0,32
10491,B. San Juan,Bastián San Juan Martínez,25,65,Chile,CD Everton de Viña del Mar,1000,2019.0,563
10492,M. Bravo,Johan Manuel Bravo Díaz,26,65,Chile,Deportes Iquique,1000,2024.0,678
10493,C. Palomeque,Cristian Andrés Palomeque Valoyes,25,65,Colombia,La Equidad,1000,2024.0,218
10494,K. Jackson,Kayden Jackson,25,65,England,Ipswich Town,4000,2021.0,162
10495,F. Menig,Fabian Menig,25,65,Germany,FC Admira Wacker Mödling,3000,2024.0,392
10496,C. Laprevotte,Charles Elie Laprevotte,26,65,France,1. FC Magdeburg,2000,2020.0,745
10497,F. Kath,Florian Kath,24,65,Germany,SC Freiburg,5000,2020.0,509
10498,J. Eickmayer,Joachim Eickmayer,26,65,France,FC Chambly Oise,2000,2020.0,692
10499,V. Vermeij,Vincent Vermeij,24,65,Netherlands,MSV Duisburg,1000,2021.0,606
10500,G. De Feo,Gianmarco De Feo,25,65,Italy,Ascoli,1000,2020.0,193
10501,C. Mafla,Christian Camilo Mafla Rebellón,26,65,Colombia,Atlético Nacional,2000,2020.0,923
10502,Luís Cortez,Luís Miguel  Pereira Cortez,25,65,Portugal,Vitória de Setúbal,2000,2020.0,525
10503,O. Mfulu,Omenuke Mfulu,25,65,DR Congo,Elche CF,2000,2021.0,206
10504,S. Kind Mikalsen,Simen Kind Mikalsen,26,65,Norway,Lillestrøm SK,2000,2021.0,313
10505,E. Miller,Eric Miller,26,65,United States,New York City FC,2000,2020.0,957
10506,A. Al Bishi,Abdulaziz Ali Al Bishi,25,65,Saudi Arabia,Al Ittihad,9000,2023.0,312
10507,S. Scougall,Stefan Scougall,26,65,Scotland,Carlisle United,4000,2020.0,0
10508,G. Diaz,Gabriel Eduardo Díaz Rico,23,65,Colombia,Patronato,3000,2020.0,95
10509,S. Leuko,Serge Sidoine Tchaha Leuko,25,65,Cameroon,CD Lugo,2000,2020.0,796
10510,B. Vécsei,Bálint Vécsei,25,65,Hungary,FC Lugano,2000,2021.0,569
10511,A. Jackson-Hamel,Anthony Jackson-Hamel,25,65,Canada,Montreal Impact,2000,2019.0,758
10512,Castro,Carlos Castro García,24,65,Spain,CD Lugo,3000,2020.0,763
10513,K. Shelton,Khiry Shelton,26,65,United States,SC Paderborn 07,7000,2021.0,241
10514,K. Anderson,Keshi Anderson,24,65,England,Swindon Town,4000,2020.0,741
10515,M. Khubrani,Mohammed Abdu Khubrani,25,65,Saudi Arabia,Al Ahli,8000,2023.0,271
10516,L. Grace,Lee Grace,26,65,Republic of Ireland,Shamrock Rovers,1000,2020.0,308
10517,T. Phete,Thibang Phete,25,65,South Africa,Famalicão,3000,2022.0,572
10518,F. Tingager,Frederik Tingager,26,65,Denmark,Aarhus GF,3000,2021.0,442
10519,S. Ibeagha,Sebastien Uchechukwu Ibeagha,27,65,United States,New York City FC,2000,2022.0,502
10520,Rafa de Vicente,Rafael de Vicente Hdez,25,65,Spain,Racing Santander,3000,2020.0,525
10521,S. Skålevik,Steffen Lie Skålevik,26,65,Norway,Sarpsborg 08 FF,2000,2023.0,9
10522,A. Nedyalkov,Anton Nedyalkov,26,65,Bulgaria,Bulgaria,0,,120
10523,F. Gytkjær,Frederik Gytkjær,26,65,Denmark,Lyngby BK,4000,2020.0,741
10524,F. Margiotta,Francesco Margiotta,25,65,Italy,FC Luzern,4000,2022.0,112
10525,A. Arroyo,Abdiel Arroyo Molinar,25,65,Panama,Newcastle Jets,2000,2021.0,96
10526,G. Iancu,Gabriel Cristian Iancu,25,65,Romania,FC Viitorul,3000,2021.0,780
10527,F. Barceló,Facundo Barceló,26,65,Uruguay,Club Atlas,6000,2022.0,901
10528,H. Mancilla,Harrison Mancilla,27,65,Colombia,Cúcuta Deportivo,1000,2022.0,392
10529,F. Flórez,Freddy Alexander Flórez Carrillo,26,65,Colombia,Alianza Petrolera,1000,2022.0,176
10530,N. Hansen,Niko Hansen,24,65,Denmark,Houston Dynamo,2000,2022.0,804
10531,T. Inukai,犬饲 智也,26,65,Japan,Kashima Antlers,3000,2022.0,547
10532,S. Mai,Sebastian Mai,25,65,Germany,Hallescher FC,2000,2020.0,278
10533,J. Hernández,Jesús Hernández,26,65,Venezuela,Audax Italiano,2000,2020.0,329
10534,J. Adebanjo,Jacob Adebanjo,25,65,Nigeria,Sepsi OSK,3000,2021.0,648
10535,L. Justiniano,Leonel Justiniano,26,65,Bolivia,Bolivia,0,,867
10536,W. Semedo,Willy Semedo,25,65,France,Grenoble Foot 38,2000,2021.0,661
10537,A. Kubalas,Alihan Kubalas,27,65,Turkey,MKE Ankaragücü,5000,2020.0,316
10538,S. Condé,Sékou Condé,26,65,Guinea,La Berrichonne de Châteauroux,2000,2020.0,565
10539,Y. Suzuki,Yoshinori Suzuki,26,65,Japan,Oita Trinita,2000,2022.0,502
10540,M. Popescu,Mihai Popescu,26,65,Romania,Dinamo Bucureşti,3000,2021.0,465
10541,U. Bonnet,Ugo Bonnet,25,65,France,Rodez Aveyron Football,2000,2020.0,348
10542,Lucas Xavier,Lucas Da Silva Xavier,24,65,Brazil,FC Juárez,4000,2023.0,232
10543,N. Pavan,Nicola Pavan,26,65,Italy,Cittadella,1000,2022.0,745
10544,L. Garbutt,Luke Garbutt,26,65,England,Ipswich Town,4000,2020.0,930
10545,O. Banks,Ollie Banks,26,65,England,Tranmere Rovers,3000,2020.0,383
10546,J. Kempin,Jon Kempin,26,65,United States,Columbus Crew SC,2000,2019.0,100
10547,C. Winchester,Carl Winchester,26,65,Northern Ireland,Forest Green Rovers,5000,2020.0,299
10548,S. Calvano,Simone Calvano,25,65,Italy,Hellas Verona,4000,2021.0,58
10549,A. O'Connor,Anthony O'Connor,26,65,Republic of Ireland,Bradford City,5000,2021.0,749
10550,J. Husband,James Husband,25,65,England,Blackpool,3000,2020.0,120
10551,C. Dunne,Charles Dunne,26,65,Republic of Ireland,Motherwell,2000,2020.0,531
10552,S. Gündüz,Selim Gündüz,25,65,Germany,KFC Uerdingen 05,3000,2020.0,186
10553,E. Fryers,Ezekiel Fryers,26,65,England,Swindon Town,4000,2021.0,31
10554,M. Lampson,Matt Lampson,29,65,United States,LA Galaxy,2000,2023.0,628
10555,P. Keita,Paul Fadiala Keita,27,65,Senegal,Waasland-Beveren,3000,2021.0,572
10556,Moon Chang Jin,문창진 文昶辰,25,65,Korea Republic,Incheon United FC,1000,2020.0,894
10557,R. Edwards,Ryan Edwards,25,65,England,Blackpool,3000,2021.0,271
10558,M. Fox,Morgan Fox,25,65,Wales,Sheffield Wednesday,6000,2020.0,109
10559,C. Lavery,Caolan Lavery,26,65,Northern Ireland,Walsall,6000,2021.0,494
10560,A. Winkler,Alexander Winkler,27,65,Germany,SpVgg Unterhaching,2000,2020.0,342
10561,J. Mostasilla,Johnny Javier Mostacilla Ceballos,28,65,Colombia,Deportes Tolima,1000,2024.0,316
10562,M. Jorquera,Marcelo Jorquera,26,65,Chile,CD Cobresal,1000,2019.0,660
10563,J. Ávila,Jonathan Ávila Martínez,27,65,Colombia,Atlético Bucaramanga,1000,2024.0,442
10564,Lei Tenglong,雷腾龙,28,65,China PR,Beijing Sinobo Guoan FC,5000,2020.0,563
10565,M. Aramu,Mattia Aramu,24,65,Italy,Venezia FC,1000,2024.0,358
10566,M. Al Saiari,Mohammed Al Saiari,26,65,Saudi Arabia,Al Wehda,7000,2023.0,2
10567,Sim Sang Min,심상민 沈相民,26,65,Korea Republic,Pohang Steelers,2000,2020.0,88
10568,Kim Yong Hwan,김용환 金永焕,26,65,Korea Republic,Pohang Steelers,2000,2022.0,936
10569,Erivaldo,Erivaldo Jorge Paulo Ferreira,25,65,Portugal,Clube Sport Marítimo,3000,2024.0,960
10570,F. David,Florian David,26,65,France,FC Chambly Oise,2000,2020.0,870
10571,Bi Jinhao,毕津浩,28,65,China PR,Shanghai Greenland Shenhua FC,4000,2024.0,40
10572,Ygor Nogueira,Ygor Nogueira de Paula,24,65,Brazil,Gil Vicente FC,2000,2020.0,271
10573,S. Buș,Sergiu Florin Buș,26,65,Romania,Gaz Metan Mediaş,3000,2021.0,704
10574,Jeong Hyun Cheol,정현철 荣炫澈,26,65,Korea Republic,FC Seoul,3000,2024.0,201
10575,L. Görtler,Lukas Görtler,25,65,Germany,FC St. Gallen,4000,2022.0,734
10576,S. van Wermeskerken,Sai van Wermeskerken,25,65,Japan,PEC Zwolle,3000,2021.0,936
10577,A. Öztürk,Alim Öztürk,26,65,Turkey,Sunderland,4000,2020.0,466
10578,R. Gojani,Robert Gojani,26,65,Sweden,IF Elfsborg,2000,2020.0,76
10579,J. Ríos,Juan David Ríos Henao,27,65,Colombia,Alianza Petrolera,1000,2020.0,47
10580,J. Chabalala,Justice Chabalala,27,65,South Africa,Orlando Pirates,1000,2022.0,308
10581,B. Kallman,Brent Kallman,28,65,United States,Minnesota United FC,2000,2020.0,82
10582,T. Arano,荒野 拓馬,26,65,Japan,Hokkaido Consadole Sapporo,2000,2022.0,686
10583,Lim Chan Wool,임찬울 林昌宇,24,65,Korea Republic,Jeju United FC,2000,2020.0,629
10584,S. Jakubiak,Sebastian Jakubiak,26,65,Germany,Heracles Almelo,2000,2020.0,737
10585,C. Tilt,Curtis Tilt,27,65,England,Blackpool,3000,2020.0,375
10586,A. De Bruyn,Alexandre De Bruyn,25,65,Belgium,Sint-Truidense VV,3000,2020.0,981
10587,M. Naamani,Mohamed Naamani,28,65,Algeria,Al Fateh,7000,2020.0,751
10588,K. Shirai,白井 康介,25,65,Japan,Hokkaido Consadole Sapporo,2000,2022.0,911
10589,A. Marc,Andrei Marc,26,65,Romania,FCSB (Steaua),4000,2023.0,563
10590,F. Oswald,Ferdinand Oswald,28,65,Germany,WSG Tirol,3000,2020.0,83
10591,T. Petrášek,Tomáš Petrášek,27,65,Czech Republic,Raków Częstochowa,1000,2021.0,953
10592,M. Oxley,Mark Oxley,28,65,England,Southend United,2000,2021.0,529
10593,J. González,Jairo Daniel González Fajardo,27,65,Mexico,Club Necaxa,3000,2020.0,381
10594,C. Main,Curtis Main,27,65,England,Aberdeen,3000,2021.0,231
10595,H. Akpan,Hope Akpan,27,65,Nigeria,Bradford City,5000,2020.0,354
10596,T. Konrad,Thomas Konrad,29,65,Germany,VfL Osnabrück,4000,2020.0,335
10597,S. Jakobsen,Simon Jakobsen,28,65,Denmark,Silkeborg IF,3000,2020.0,465
10598,A. Wildig,Aaron Wildig,27,65,England,Morecambe,3000,2020.0,669
10599,O. Beckles,Omar Beckles,27,65,England,Shrewsbury,3000,2020.0,822
10600,M. Cestor,Mike Cestor,27,65,DR Congo,CFR Cluj,3000,2022.0,121
10601,N. Çiftçi,Nadir Çiftçi,27,65,Turkey,Gençlerbirliği SK,5000,2023.0,494
10602,G. Allison,Guillermo Allison Revuelta,28,65,Mexico,Cruz Azul,5000,2023.0,187
10603,M. Gollner,Manfred Gollner,28,65,Austria,Wolfsberger AC,4000,2020.0,66
10604,C. Dikamona,Clévid Dikamona,29,65,Congo,Heart of Midlothian,2000,2020.0,565
10605,S. Galindo,Samuel Galindo Suheiro,27,65,Bolivia,Bolivia,0,,952
10606,C. Routis,Christopher Routis,29,65,France,Servette FC,4000,2020.0,383
10607,T. Eastman,Tom Eastman,27,65,England,Colchester United,4000,2021.0,465
10608,M. Hernandez,Moises Hernandez,27,65,Guatemala,FC Dallas,2000,2019.0,31
10609,G. Beretta,Giacomo Beretta,27,65,Italy,Ascoli,1000,2021.0,604
10610,Yi Teng,弋腾,29,65,China PR,Guangzhou R&F FC,4000,2022.0,238
10611,J. Bendik,Joe Bendik,30,65,United States,Philadelphia Union,2000,2023.0,670
10612,E. Ebanks-Landell,Ethan Ebanks-Landell,26,65,England,Shrewsbury,3000,2022.0,305
10613,F. Ardizzone,Francesco Ardizzone,27,65,Italy,Virtus Entella,1000,2020.0,814
10614,N. Mezquida,Nicolás Mezquida,27,65,Uruguay,Colorado Rapids,2000,2023.0,927
10615,J. Riley,Joe Riley,27,65,England,Plymouth Argyle,5000,2020.0,650
10616,E. Harrison,Ellis Harrison,25,65,Wales,Portsmouth,4000,2022.0,882
10617,L. Isgrove,Lloyd Isgrove,26,65,Wales,Swindon Town,4000,2020.0,728
10618,P. Delecroix,Paul Delecroix,30,65,France,FC Metz,4000,2020.0,529
10619,O. Cissé,Ousseynou Cissé,28,65,Mali,Gillingham,3000,2023.0,999
10620,N. Devlin,Nicky Devlin,25,65,Scotland,Livingston FC,2000,2021.0,842
10621,J. Sternberg,Janek  Sternberg,26,65,Germany,1. FC Kaiserslautern,2000,2021.0,824
10622,P. Breier,Pascal Breier,27,65,Germany,FC Hansa Rostock,2000,2020.0,494
10623,J. Caprice,Jake Caprice,26,65,England,Tranmere Rovers,2000,2020.0,842
10624,S. Rodríguez,Sebastián Javier Rodríguez Iriarte,26,65,Uruguay,Tiburones Rojos de Veracruz,2000,2019.0,58
10625,P. Wiegers,Patrick Wiegers,29,65,Germany,SG Dynamo Dresden,4000,2020.0,875
10626,Bruno,Bruno Ferreira V. Diniz,25,65,Brazil,Gil Vicente FC,2000,2020.0,795
10627,J. Phojo,Jérôme Phojo,26,65,France,Clermont Foot 63,2000,2022.0,41
10628,G. Dequaire,Guillaume Dequaire,28,65,France,FC Chambly Oise,2000,2020.0,375
10629,P. Sané,Pape Sané,27,65,Senegal,Rodez Aveyron Football,2000,2020.0,865
10630,C. Irwin,Clint Irwin,30,65,United States,Colorado Rapids,2000,2024.0,628
10631,H. Gómez,Harold Andrés Gómez Muñoz,27,65,Colombia,Atlético Bucaramanga,1000,2019.0,842
10632,D. Diring,Dorian Diring,27,65,France,SV Waldhof Mannheim,1000,2021.0,693
10633,M. Gouaida,Mohamed Gouaida,26,65,Tunisia,SV Waldhof Mannheim,1000,2021.0,916
10634,E. Pérez,Eduardo Pérez,26,65,Mexico,FC Juárez,5000,2020.0,348
10635,M. Blázquez,Matías Javier Blázquez Lavín,28,65,Chile,Deportes Iquique,1000,2024.0,78
10636,D. González,Dairin González Mosquera,29,65,Colombia,Unión Magdalena,1000,2024.0,238
10637,Luis Ruiz,Luis Ruiz Sayago,27,65,Spain,Deportivo de La Coruña,2000,2020.0,721
10638,Peu,Peterson Silvino da Cruz,26,65,Brazil,CD Aves,3000,2023.0,557
10639,M. Simonovski,Marko Simonovski,27,65,FYR Macedonia,Sepsi OSK,4000,2024.0,482
10640,S. Abdul-Salaam,Saad Abdul-Salaam,27,65,United States,Seattle Sounders FC,2000,2020.0,122
10641,A. Vita,Alessio Vita,26,65,Italy,Cittadella,1000,2024.0,55
10642,C. Jakobsen,Christian Jakobsen,26,65,Denmark,SønderjyskE,4000,2020.0,241
10643,Pablo,Pablo Diogo Lopes de Lima,26,65,Brazil,Santa Clara,2000,2021.0,978
10644,J. Hopcutt,Jamie Hopcutt,27,65,England,Östersunds FK,2000,2019.0,189
10645,E. Ibargüen,Edis Ibargüen,27,65,Colombia,Once Caldas,1000,2022.0,758
10646,F. Herbers,Fabian Herbers,25,65,Germany,Chicago Fire,2000,2022.0,494
10647,S. Inagaki,稻垣 祥,27,65,Japan,Sanfrecce Hiroshima,3000,2022.0,550
10648,J. Soto,Jaime Soto Kaempfer,27,65,Chile,Coquimbo Unido,1000,2019.0,936
10649,Y. Nogami,野上 結貴,28,65,Japan,Sanfrecce Hiroshima,3000,2022.0,980
10650,O. Gnjatić,Ognjen Gnjatić,27,65,Bosnia Herzegovina,Korona Kielce,2000,2020.0,572
10651,A. Dej,André Dej,27,65,Poland,Viktoria Köln,2000,2020.0,564
10652,P. Sohm,Pascal Sohm,27,65,Germany,Hallescher FC,2000,2020.0,476
10653,M. Dombrowka,Max Dombrowka,27,65,Germany,SpVgg Unterhaching,2000,2021.0,352
10654,Néstor Albiach,Néstor Albiach Roger,26,65,Spain,CD Numancia,3000,2021.0,169
10655,H. Delbridge,Harrison Delbridge,27,65,Australia,Melbourne City FC,3000,2020.0,342
10656,K. Nakamura,中村 慶太,26,65,Japan,Shimizu S-Pulse,2000,2019.0,39
10657,F. Ourega,Fabien Ourega,26,65,France,FC Sochaux-Montbéliard,2000,2021.0,960
10658,S. Finley,Sam Finley,26,65,England,Accrington Stanley,2000,2021.0,662
10659,T. Ishihara,石原 崇兆,26,65,Japan,Vegalta Sendai,2000,2019.0,686
10660,H. Memolla,Hysen Memolla,26,65,Albania,US Salernitana 1919,1000,2022.0,164
10661,R. Fuenzalida,Ricardo Fuenzalida,26,65,Chile,Audax Italiano,2000,2022.0,786
10662,P. Bardy,Pierre Bardy,26,65,France,Rodez Aveyron Football,2000,2020.0,653
10663,D. Stipica,Dante Stipica,28,65,Croatia,Pogoń Szczecin,2000,2021.0,64
10664,S. Nurković,Samir Nurković,27,65,Serbia,Kaizer Chiefs,1000,2022.0,758
10665,F. Kippe,Frode Kippe,41,65,Norway,Lillestrøm SK,1000,2019.0,365
10666,H. Opdal,Håkon Eikemo Opdal,37,65,Norway,SK Brann,1000,2020.0,628
10667,J. Bothroyd,Jay Bothroyd,37,65,England,Hokkaido Consadole Sapporo,1000,2024.0,371
10668,P. Brożek,Paweł Brożek,36,65,Poland,Wisła Kraków,2000,2020.0,610
10669,M. Langer,Michael Langer,34,65,Austria,FC Schalke 04,5000,2021.0,871
10670,L. Feeney,Liam Feeney,32,65,England,Blackpool,3000,2020.0,686
10671,A. Lonergan,Andrew Lonergan,35,65,England,Liverpool,8000,2024.0,152
10672,R. König,Ronny König,36,65,Germany,FSV Zwickau,1000,2020.0,371
10673,S. Andersen,Stephan Maigaard Andersen,37,65,Denmark,FC København,3000,2019.0,665
10674,R. Vitiello,Roberto Vitiello,36,65,Italy,Castellammare di Stabia,1000,2020.0,632
10675,A. Butler,Andy Butler,35,65,England,Scunthorpe United,3000,2020.0,765
10676,A. Bunjaku,Albert Bunjaku,35,65,Kosovo,Viktoria Köln,1000,2020.0,610
10677,S. Ağçay,Sedat Ağçay,37,65,Turkey,MKE Ankaragücü,4000,2020.0,237
10678,C. Frăsinescu,Cosmin Frăsinescu,34,65,Romania,Politehnica Iaşi,2000,2023.0,78
10679,S. Peszko,Sławomir Peszko,34,65,Poland,Lechia Gdańsk,3000,2020.0,21
10680,A. Danielsen,André Danielsen,34,65,Norway,Viking FK,1000,2019.0,159
10681,K. Arkivuo,Kari Arkivuo,36,65,Finland,BK Häcken,1000,2019.0,84
10682,F. Mader,Florian Mader,36,65,Austria,WSG Tirol,2000,2023.0,742
10683,S. Brown,Scott Brown,34,65,England,Port Vale,3000,2021.0,561
10684,G. Zakuani,Gabriel Zakuani,33,65,DR Congo,Gillingham,3000,2020.0,366
10685,O. Occéan,Olivier Occéan,37,65,Canada,Mjøndalen IF,1000,2019.0,604
10686,M. Roman,Mihai Roman,34,65,Romania,FCSB (Steaua),4000,2020.0,733
10687,V. Demidov,Vadim Demidov,32,65,Norway,Stabæk Fotball,1000,2019.0,830
10688,J. Szmatuła,Jakub Szmatuła,38,65,Poland,Piast Gliwice,1000,2019.0,450
10689,P. Nymann,Peter Nymann Mikkelsen,36,65,Denmark,AC Horsens,2000,2020.0,745
10690,T. Černý,Tomáš Černý,34,65,Czech Republic,Aberdeen,2000,2023.0,152
10691,M. Mills,Matthew Mills,32,65,England,Forest Green Rovers,5000,2020.0,935
10692,A. El-Abd,Adam Mohamad El-Abd,34,65,Egypt,Wycombe Wanderers,2000,2020.0,935
10693,A. Akinfenwa,Adebayo Akinfenwa,37,65,England,Wycombe Wanderers,2000,2020.0,562
10694,Y. Abe,阿部 勇樹,37,65,Japan,Urawa Red Diamonds,2000,2023.0,244
10695,I. Vázquez,Edmundo Iván Vázquez Mellado Pérez,36,65,Mexico,FC Juárez,2000,2023.0,93
10696,M. Hernández,Edgar Melitón Hernández Cabrera,36,65,Mexico,Tiburones Rojos de Veracruz,1000,2023.0,917
10697,J. Mackie,Jamie Mackie,33,65,Scotland,Oxford United,3000,2020.0,734
10698,D. Edwards,David Edwards,33,65,Wales,Shrewsbury,3000,2021.0,593
10699,R. Gartler,René Gartler,33,65,Austria,SKN St. Pölten,5000,2020.0,473
10700,H. Drost,Henrico Drost,32,65,Netherlands,RKC Waalwijk,2000,2020.0,466
10701,C. Doyle,Colin Doyle,34,65,Republic of Ireland,Heart of Midlothian,2000,2021.0,334
10702,M. Caranta,Mauricio Ariel Caranta,40,65,Argentina,Club Atlético Talleres,2000,2020.0,450
10703,S. Cox,Simon Cox,32,65,Republic of Ireland,Southend United,3000,2020.0,734
10704,L. Varney,Luke Varney,36,65,England,Cheltenham Town,3000,2020.0,734
10705,F. Cosenza,Francesco Cosenza,33,65,Italy,Lecce,4000,2020.0,751
10706,S. Darbion,Stéphane Darbion,35,65,France,ESTAC Troyes,2000,2020.0,742
