,short_name,long_name,age,overall,nationality,club,wage_eur,contract_valid_until,Cluster
10840,Fran Cruz,Francisco Pablo Cruz Torres,28,65,Spain,Extremadura UD,2000,2022.0,229
10841,S. Lawless,Steven Lawless,28,65,Scotland,Livingston FC,2000,2023.0,580
10842,M. Schulze Niehues,Maximilian Schulze Niehues,30,65,Germany,SC Preußen Münster,1000,2021.0,89
10843,M. Chergui,Malek Chergui,30,65,France,Valenciennes FC,2000,2021.0,243
10844,D. Tadić,Dario Tadić,29,65,Austria,TSV Hartberg,3000,2020.0,431
10845,S. McLaughlin,Stephen McLaughlin,29,65,Republic of Ireland,Southend United,3000,2020.0,165
10846,Alvaro Rey,Álvaro Rey Vázquez,29,65,Spain,CD Mirandés,3000,2020.0,939
10847,M. Doughty,Michael Doughty,26,65,Wales,Swindon Town,4000,2022.0,152
10848,K. Larsen,Kristoffer  Knudsen Larsen,27,65,Norway,Sarpsborg 08 FF,2000,2019.0,939
10849,R. Riski,Roope Riski,27,65,Finland,SKN St. Pölten,5000,2020.0,317
10850,Lee Woong Hee,이웅희 李雄熙,30,65,Korea Republic,FC Seoul,2000,2023.0,178
10851,E. Tønne,Erik Tønne,28,65,Norway,Ranheim Fotball,1000,2021.0,929
10852,M. Pfitzner,Marc Pfitzner,34,65,Germany,Eintracht Braunschweig,2000,2020.0,421
10853,A. Bruno,Alessandro Bruno,35,65,Italy,Pescara,1000,2023.0,759
10854,L. Burnet,Lorenzo Burnet,28,65,Netherlands,FC Emmen,2000,2020.0,545
10855,D. Drescher,Daniel Drescher,29,65,Austria,SKN St. Pölten,4000,2020.0,846
10856,S. Scheimann,Samuel Benjamin Elias Scheimann,31,65,Israel,VVV-Venlo,2000,2020.0,259
10857,D. Maatsen,Darren Maatsen,29,65,Netherlands,RKC Waalwijk,2000,2020.0,359
10858,R. Jackson,Ryan Jackson,28,65,England,Colchester United,4000,2020.0,926
10859,S. Jombati,Sido Jombarti,31,65,Portugal,Wycombe Wanderers,2000,2020.0,178
10860,I. Ouédraogo,Issiaka Ouédraogo,30,65,Burkina Faso,SKN St. Pölten,5000,2020.0,865
10861,L. Droppa,Lukáš Droppa,30,65,Czech Republic,Gaz Metan Mediaş,3000,2021.0,418
10862,S. Benyamina,Soufian Benyamina,29,65,Germany,Pogoń Szczecin,2000,2020.0,605
10863,Adrià Gallego,Adrià Gallego Arias,29,65,Spain,Politehnica Iaşi,2000,2020.0,148
10864,L. Olum,Lawrence Olum,34,65,Kenya,Minnesota United FC,2000,2023.0,593
10865,N. Hasler,Nicolas Hasler,28,65,Liechtenstein,Sporting Kansas City,2000,2019.0,649
10866,J. Valencia,José Valencia,27,65,Colombia,Central Córdoba,4000,2023.0,908
10867,A. Koro Koné,Ahmed Issa Koro Koné,29,65,Ivory Coast,Servette FC,4000,2020.0,133
10868,W. Creavalle,Warren Creavalle,28,65,Guyana,Philadelphia Union,2000,2023.0,532
10869,C. Jennings,Connor Jennings,28,65,England,Tranmere Rovers,3000,2020.0,824
10870,L. Grozurek,Lukas Grozurek,27,65,Austria,Karlsruher SC,4000,2020.0,380
10871,P. Tuszyński,Patryk Tuszyński,29,65,Poland,Zagłębie Lubin,2000,2020.0,960
10872,M. Mak,Michał Mak,27,65,Poland,Wisła Kraków,2000,2020.0,266
10873,Dani Barrio,Daniel Barrio Álvarez,32,65,Spain,CD Numancia,2000,2020.0,22
10874,J. Schauerte,Julian Schauerte,31,65,Germany,SC Preußen Münster,2000,2021.0,372
10875,A. N'Diaye,Alassane N'Diaye,28,65,France,Clermont Foot 63,2000,2022.0,404
10876,J. Müller,Jim-Patrick Müller,29,65,Germany,SpVgg Unterhaching,2000,2021.0,833
10877,M. Malaeka,Mustafa Reda Malayekah,33,65,Saudi Arabia,Al Faisaly,5000,2023.0,786
10878,T. Bu Haymid,Tawfiq Bu Haymid,31,65,Saudi Arabia,Al Fateh,7000,2021.0,848
10879,E. Hooi,Elson Hooi,27,65,Curacao,ADO Den Haag,3000,2020.0,704
10880,Brito,Armindo Mendes Furtado,31,65,Cape Verde,Dinamo Bucureşti,3000,2023.0,822
10881,K. Moleko,Kgotso Moleko,29,65,South Africa,Kaizer Chiefs,1000,2023.0,574
10882,Iván Crespo,Iván Crespo Secunza,34,65,Spain,Racing Santander,2000,2020.0,341
10883,I. Al Zubaidi,Ibrahim Al Zubaidi,29,65,Saudi Arabia,Al Taawoun,6000,2021.0,257
10884,R. Ofosu,Reagy Ofosu,27,65,Germany,FC Botoşani,3000,2021.0,266
10885,D. Imbongo Boele,Dimitry Imbongo Boele,29,65,France,SG Sonnenhof Großaspach,2000,2021.0,742
10886,A. Al Sahabi,Aqeel Al Sahabi,32,65,Saudi Arabia,Al Faisaly,6000,2020.0,921
10887,H. Kadish,Hassan Kadish,26,65,Saudi Arabia,Al Hilal,8000,2021.0,374
10888,A. Tabanelli,Andrea Tabanelli,29,65,Italy,Lecce,5000,2020.0,584
10889,Nico Hidalgo,Nicolás Hidalgo García,27,65,Spain,Racing Santander,3000,2021.0,573
10890,M. Stiefler,Manuel Stiefler,30,65,Germany,Karlsruher SC,4000,2020.0,833
10891,T. Thiele,Timmy Thiele,27,65,Germany,1. FC Kaiserslautern,2000,2021.0,335
10892,P. Ofosu-Ayeh,Philemon Ofosu-Ayeh,27,65,Ghana,Wolverhampton Wanderers,15000,2020.0,471
10893,D. Mast,Dennis  Mast,27,65,Germany,Hallescher FC,2000,2021.0,459
10894,R. Nagai,永井 龍,28,65,Japan,Matsumoto Yamaga,2000,2019.0,380
10895,A. Popa,Adrian Dumitru Popa,30,65,Romania,FCSB (Steaua),4000,2020.0,669
10896,Kim Nam Chun,김남춘 金南春,30,65,Korea Republic,FC Seoul,2000,2024.0,32
10897,D. Powers,Dillon Powers,28,65,United States,Orlando City SC,2000,2024.0,95
10898,Lee Kwang Sun,이광선 李光善,29,65,Korea Republic,Gyeongnam FC,2000,2024.0,544
10899,H. Al Hazaa,Hazaa Ibrahim Al Hazaa,27,65,Saudi Arabia,Ettifaq FC,8000,2023.0,708
10900,C. Erskine,Chris Erskine,32,65,Scotland,Livingston FC,2000,2020.0,929
10901,I. Vásquez,Iván Vásquez,33,65,Chile,Audax Italiano,2000,2024.0,759
10902,S. López,Sebastián López,33,65,Argentina,CD Cobresal,1000,2024.0,740
10903,F. Hurtado,Fernando Hurtado,36,65,Chile,CD Antofagasta,1000,2024.0,566
10904,D. Chica,Diego Fernando Chica López,38,65,Colombia,Cúcuta Deportivo,1000,2024.0,324
10905,F. Castillo,Fabio Enrique Castillo Choco,29,65,Colombia,Jaguares de Córdoba,1000,2024.0,268
10906,L. Paz,Luis Alejandro Paz Mulato,30,65,Colombia,América de Cali,1000,2019.0,972
10907,S. Romero,Sergio Esteban Romero Méndez,30,65,Colombia,Atlético Bucaramanga,1000,2024.0,952
10908,R. Bugueño,Rene Alexis Bugueño Zenteno,31,65,Chile,CD Cobresal,1000,2019.0,148
10909,L. Giovini,Lucas Raúl Giovini Schiapino,37,65,Argentina,Unión La Calera,1000,2024.0,147
10910,D. López,Darwin Guillermo López Tobías,27,65,Colombia,Jaguares de Córdoba,1000,2024.0,987
10911,M. Restrepo,Andrés Mauricio Restrepo Gómez,38,65,Colombia,Rionegro Águilas,1000,2024.0,171
10912,L. Delgado,Luis Enrique Delgado Mantilla,38,65,Colombia,Rionegro Águilas,1000,2024.0,134
10913,L. Mosquera,Luis Hernán Mosquera Chamorro,30,65,Colombia,Atlético Huila,1000,2024.0,259
10914,L. Ochoa,Lewis Alexander Ochoa Cassiani,34,65,Colombia,Once Caldas,1000,2024.0,755
10915,J. Deschamps,Jorge Luis Deschamps,35,65,Chile,Curicó Unido,1000,2019.0,481
10916,A. Bernal,Alejandro Bernal Ríos,31,65,Colombia,Atlético Bucaramanga,1000,2024.0,584
10917,G. Hachen,Gabriel Hachen,28,65,Argentina,FC Juárez,6000,2024.0,427
10918,M. Dávila,Misael Dávila,27,65,Chile,Unión Española,2000,2020.0,699
10919,G. Rólantsson Sørensen,Gilli Rólantsson Sørensen,26,65,Faroe Islands,SK Brann,2000,2020.0,380
10920,R. Dimitrov,Radoslav Dimitrov,30,65,Bulgaria,Sepsi OSK,3000,2021.0,411
10921,L. Nielsen,Lasse Nielsen,32,65,Denmark,Lyngby BK,3000,2020.0,200
10922,M. Lepe,Michael Lepe,28,65,Chile,CD Antofagasta,1000,2019.0,408
10923,G. Vargas,Gabriel Vargas,35,65,Chile,Curicó Unido,1000,2019.0,352
10924,Peng Xinli,彭欣力,27,65,China PR,Shanghai Greenland Shenhua FC,4000,2024.0,648
10925,G. Mencia,Gustavo Ramón Mencia Dávalos,30,65,Paraguay,CD Universidad de Concepción,1000,2020.0,488
10926,L. Pavez Contreras,Luis Antonio Pavez Contreras,31,65,Chile,Unión Española,2000,2024.0,238
10927,L. Nequecaur,Luciano Nequecaur,26,65,Argentina,Clube Sport Marítimo,3000,2021.0,510
10928,C. Diedhiou,Christophe Diedhiou,31,65,Senegal,FC Sochaux-Montbéliard,2000,2021.0,366
10929,L. Tipton,Luis Alberto Tipton Palacio,26,65,Colombia,Envigado FC,1000,2020.0,259
10930,R. Hollingshead,Ryan Hollingshead,28,65,United States,FC Dallas,2000,2020.0,269
10931,H. Shipp,Harry Shipp,27,65,United States,Seattle Sounders FC,2000,2019.0,944
10932,Kwak Hae Seong,곽해성 Hae Seong Kwak,27,65,Korea Republic,Incheon United FC,1000,2024.0,773
10933,P. Mullins,Patrick Mullins,27,65,United States,Toronto FC,3000,2019.0,746
10934,Ahn Yong Woo,안용우 安庸佑,27,65,Korea Republic,Sagan Tosu,2000,2020.0,258
10935,J. Zwischenbrugger,Jan Zwischenbrugger,29,65,Austria,SCR Altach,4000,2022.0,252
10936,Song Boxuan,宋博轩,29,65,China PR,Tianjin Quanjian FC,6000,2021.0,596
10937,Fan Yunlong,范云龙,30,65,China PR,Guangzhou R&F FC,4000,2023.0,174
10938,Ding Haifeng,丁海峰,27,65,China PR,Guangzhou R&F FC,4000,2022.0,929
10939,Xie Pengfei,谢鹏飞,26,65,China PR,Jiangsu Suning FC,5000,2019.0,690
10940,Park Dae Han,박대한 朴大韩,28,65,Korea Republic,Sangju Sangmu FC,1000,2024.0,411
10941,M. Mbamba,Marc Kibong Mbamba,30,65,Cameroon,Denizlispor,6000,2020.0,420
10942,K. Vermeulen,Kevin Vermeulen,28,65,Netherlands,RKC Waalwijk,2000,2020.0,859
10943,I. Coulibaly,Ibréhima Coulibaly,29,65,Mauritania,Grenoble Foot 38,2000,2020.0,238
10944,M. Madri,Mouaad Madri,29,65,France,Racing Club de Lens,3000,2020.0,610
10945,C. Jopia,Claudio Jopia,27,65,Chile,CD Huachipato,2000,2024.0,979
10946,Borja Lázaro,Borja Lázaro Fernández,31,65,Spain,CF Fuenlabrada,2000,2020.0,365
10947,F. Jamnig,Florian Jamnig,28,65,Austria,SCR Altach,4000,2022.0,222
10948,M. Ebenhofer,Mario  Ebenhofer,26,65,Austria,FC Botoşani,3000,2024.0,955
10949,T. Pett,Tom Pett,27,65,England,Lincoln City,4000,2020.0,266
10950,Xu Yang,Yang Xu,32,65,China PR,Shenzhen FC,4000,2020.0,683
10951,Liu Dianzuo,刘殿座,29,65,China PR,Guangzhou Evergrande Taobao FC,5000,2020.0,304
10952,R. Castro,Raúl Castro,29,65,Bolivia,Bolivia,0,,388
10953,L. Saldaña,Leonardo Enrique Saldaña Carvajal,29,65,Colombia,Alianza Petrolera,1000,2021.0,219
10954,J. García,John Edison García Zabala,30,65,Colombia,La Equidad,1000,2021.0,366
10955,S. Ichazo,Salvador Ichazo,27,65,Uruguay,Torino,7000,2024.0,566
10956,N. Vidmar,Nejc Vidmar,30,65,Slovenia,Slovenia,0,,518
10957,L. Sekulski,Łukasz Sekulski,28,65,Poland,LKS Lodz,2000,2022.0,605
10958,J. Clarke,James Clarke,29,65,England,Walsall,5000,2021.0,178
10959,G. Pacheco,Guillermo Alfonso Pacheco Tudela,30,65,Chile,CD Universidad de Concepción,1000,2020.0,87
10960,Sidnei Dalmeira,Sidnei Adrián Dalmeira Nunes,31,65,Brazil,Avaí FC,4000,2022.0,961
10961,Marcelo Vildeia,Marcelo Emanuel Vildeia Maia,35,65,Brazil,Grêmio,6000,2022.0,133
10962,Benjamin Muscato,Benjamin Chris Muscato Selva,27,65,Brazil,Chapecoense,4000,2022.0,202
10963,Henrique Jardinel,Henrique Alex Jardinel Zonta,31,65,Brazil,CSA - AL,3000,2022.0,237
10964,Paulito Zanon,Paulo Bernard Zanon Regalo,27,65,Brazil,Fortaleza,3000,2022.0,126
10965,I. Hora,Ioan Hora,30,65,Romania,FCSB (Steaua),4000,2021.0,987
10966,R. Caballero,Roque Alfredo Caballero Marecos,28,65,Paraguay,Atlético Bucaramanga,1000,2022.0,977
10967,M. Ogbu,Moses Ogbu,28,65,Nigeria,Grimsby Town,3000,2020.0,744
10968,N. Ishihara,石原 直樹,34,65,Japan,Vegalta Sendai,2000,2022.0,666
10969,Y. Rokutan,六反 勇治,32,65,Japan,Shimizu S-Pulse,1000,2022.0,559
10970,K. Hachisuka,蜂須賀 孝治,28,65,Japan,Vegalta Sendai,2000,2022.0,770
10971,Oh Jae Suk,오재석 吴宰硕,29,65,Korea Republic,FC Tokyo,3000,2020.0,886
10972,J. Izumisawa,泉泽 仁,27,65,Japan,Yokohama F. Marinos,2000,2022.0,266
10973,A. Hinestroza,Alexis Hinestroza,30,65,Colombia,Cúcuta Deportivo,1000,2020.0,969
10974,S. Arai,新井 翔太,30,65,Japan,Kawasaki Frontale,2000,2022.0,304
10975,K. Takayama,髙山 薫,30,65,Japan,Oita Trinita,2000,2022.0,647
10976,S. Akasaki,赤﨑 秀平,27,65,Japan,Nagoya Grampus,3000,2020.0,431
10977,H. Takasaki,Hiroyuki Takasaki,33,65,Japan,Matsumoto Yamaga,2000,2019.0,265
10978,G. Kostadinov,Georgi Kostadinov,28,65,Bulgaria,Bulgaria,0,,85
10979,G. Heinry,Guillaume Heinry,29,65,France,FC Chambly Oise,2000,2020.0,368
10980,M. Ambichl,Michael Ambichl,28,65,Austria,SKN St. Pölten,5000,2020.0,58
10981,Nito Carbelho,Nito Wagner Carbelho Inácio,27,65,Brazil,Fluminense,8000,2022.0,920
10982,D. Diaw,Davide Djily Diaw,27,65,Italy,Cittadella,1000,2020.0,38
10983,N. Busch Thor,Niklas Busch Thor,33,65,Sweden,IK Sirius,1000,2020.0,970
10984,Y. Kawai,河井 陽介,29,65,Japan,Shimizu S-Pulse,2000,2022.0,233
10985,R. Takeuchi,竹内 涼,28,65,Japan,Shimizu S-Pulse,2000,2022.0,646
10986,R. Janssen,Roel Janssen,29,65,Netherlands,VVV-Venlo,2000,2020.0,488
10987,K. Gehring,Kai Gehring,31,65,Germany,SG Sonnenhof Großaspach,2000,2020.0,109
10988,M. Röser,Martin Röser,28,65,Germany,Karlsruher SC,4000,2020.0,667
10989,R. Eckardt,René Eckardt,29,65,Germany,FC Carl Zeiss Jena,1000,2020.0,373
10990,A. Vetrih,Amedej Vetrih,28,65,Slovenia,Çaykur Rizespor,4000,2021.0,237
10991,D. Akpeyi,Daniel Akpeyi,33,65,Nigeria,Kaizer Chiefs,1000,2020.0,592
10992,F. Torres,Fabian Torres,30,65,Chile,Audax Italiano,2000,2020.0,192
10993,A. Bjarnason,Andri Rúnar Bjarnason,28,65,Iceland,1. FC Kaiserslautern,2000,2021.0,286
10994,S. Acka,Stephane Acka,28,65,Ivory Coast,Universitatea Craiova,3000,2022.0,214
10995,B. Motshwari,Ben Motshwari,28,65,South Africa,Orlando Pirates,1000,2021.0,666
10996,L. Mntambo,Linda Mntambo,30,65,South Africa,Orlando Pirates,1000,2021.0,987
10997,A. Erceg,Ante Erceg,29,65,Croatia,Brøndby IF,6000,2022.0,4
10998,Valverde,Carlos Valverde Doblado,34,65,Spain,Extremadura UD,2000,2020.0,669
10999,Willy,Luis Alfonso Ledesma Galán,30,65,Spain,Extremadura UD,2000,2020.0,867
11000,K. Jacobs,Keaghan Jacobs,29,65,South Africa,Livingston FC,2000,2022.0,766
11001,F. Buchacher,Florian Buchacher,31,65,Austria,WSG Tirol,3000,2022.0,964
11002,K. Mawatari,馬渡 和彰,28,65,Japan,Kawasaki Frontale,3000,2019.0,902
11003,G. Compagnucci,Gabriel Compagnucci,27,65,Argentina,Patronato,4000,2022.0,743
11004,M. Iida,Masaki Iida,33,65,Japan,Matsumoto Yamaga,1000,2019.0,875
11005,J. Furdal,Johnny Furdal,33,65,Norway,Viking FK,1000,2020.0,631
11006,R. Matsumoto,Rei Matsumoto,31,65,Japan,Oita Trinita,2000,2022.0,345
11007,D. Ojeda,Delio Ojeda,33,65,Paraguay,Jaguares de Córdoba,1000,2022.0,589
11008,M. Chudý,Martin Chudý,30,65,Slovakia,Górnik Zabrze,1000,2020.0,18
11009,T. Tanaka,田中 達也,27,65,Japan,Oita Trinita,2000,2024.0,248
11010,L. Klimavicius,Linas Klimavicius,30,65,Lithuania,Dinamo Bucureşti,3000,2022.0,629
11011,V. Rîmniceanu,Victor Rîmniceanu,29,65,Romania,FC Voluntari,2000,2021.0,134
11012,P. Ruffaut,Pierre Ruffaut,32,65,France,Rodez Aveyron Football,2000,2020.0,535
11013,Jon Ander,Jon Ander Pérez Ruiz,29,65,Spain,Racing Santander,3000,2021.0,688
11014,C. Cherchez,Cristian Cherchez,28,65,Romania,Chindia Târgovişte,2000,2023.0,574
11015,M. Fernández,Mauro Fernández,30,65,Argentina,FC Juárez,5000,2019.0,155
11016,A. Guechi,Abdelaziz Ali Guechi,28,65,Algeria,Al Adalah,5000,2023.0,35
11017,Jô Santos,Joálisson Santos Oliveira,28,65,Brazil,FC Hermannstadt,3000,2023.0,445
11018,T. Sakano,Toyofumi Sakano,29,65,Japan,Matsumoto Yamaga,2000,2020.0,935
11019,A. Sy,Ass Mandaw Sy,30,65,Senegal,Al Adalah,5000,2021.0,366
11020,T. Parrott,Troy Parrott,17,64,Republic of Ireland,Tottenham Hotspur,4000,2021.0,242
11021,R. Piccoli,Roberto Piccoli,18,64,Italy,Atalanta,5000,2023.0,236
11022,R. Brewster,Rhian Brewster,19,64,England,Liverpool,10000,2023.0,242
11023,W. Geubbels,Willem Geubbels,17,64,France,AS Monaco,2000,2023.0,610
11024,H. Cochrane,Harry Cochrane,18,64,Scotland,Heart of Midlothian,1000,2021.0,897
11025,D. Caicedo,Deiber Jair Caicedo Mideros,19,64,Colombia,Deportivo Cali,1000,2022.0,122
11026,E. Loiodice,Enzo Loiodice,18,64,France,Dijon FCO,1000,2021.0,804
11027,E. Simms,Ellis Simms,18,64,England,Everton,7000,2023.0,242
11028,G. Middleton,Glenn Middleton,19,64,Scotland,Hibernian,1000,2020.0,635
11029,L. Pintor,Lenny Pintor,18,64,France,ESTAC Troyes,1000,2020.0,776
11030,Rafael Camacho,Rafael Euclides Soares Camacho,19,64,Portugal,Sporting CP,2000,2024.0,952
11031,E. Cerrillo,Edwin Cerrillo,18,64,United States,FC Dallas,1000,2021.0,665
11032,C. Akono,Cyrill Akono,19,64,Germany,1. FSV Mainz 05,4000,2023.0,76
11033,R. Aït Nouri,Rayan Aït Nouri,18,64,France,Angers SCO,1000,2021.0,497
11034,B. Nygren,Benjamin Nygren,17,64,Sweden,KRC Genk,1000,2024.0,644
11035,A. Yusuf,Alhassan Yusuf,18,64,Nigeria,IFK Göteborg,1000,2022.0,641
11036,J. Sanabria,Juan Manuel Sanabria,19,64,Uruguay,Atlético Madrid,6000,2023.0,301
11037,I. Lihadji,Isaac Lihadji,17,64,France,Olympique de Marseille,2000,2020.0,422
11038,K. Grabara,Kamil Grabara,20,64,Poland,Huddersfield Town,4000,2020.0,968
11039,Y. Akgün,Yunus Akgün,18,64,Turkey,Galatasaray SK,4000,2020.0,789
11040,M. Payero,Martín Ismael Payero,20,64,Argentina,Club Atlético Talleres,3000,2020.0,373
11041,André Anderson,André Anderson Pomilio Lima,19,64,Brazil,Lazio,6000,2022.0,172
11042,Iñaki Peña,Ignacio Peña Sotorres,20,64,Spain,FC Barcelona,12000,2021.0,134
11043,M. Ignatov,Mikhail Ignatov,19,64,Russia,Spartak Moscow,1000,2021.0,465
11044,Mateu Morey,Mateu Jaume Morey Bauzá,19,64,Spain,Borussia Dortmund,6000,2024.0,669
11045,J. Marković,Jovan Marković,18,64,Romania,Universitatea Craiova,1000,2023.0,925
11046,T. Bayliss,Tom Bayliss,20,64,England,Preston North End,5000,2023.0,465
11047,A. Ouattara,Abou Ouattara,19,64,Burkina Faso,LOSC Lille,4000,2024.0,445
11048,L. Balerdi,Leonardo Julián Balerdi Rossa,20,64,Argentina,Borussia Dortmund,9000,2024.0,524
11049,C. Abi,Charles Abi,19,64,France,AS Saint-Étienne,4000,2022.0,459
11050,D. Pérez,Danny Pérez,19,64,Venezuela,CD Huachipato,1000,2020.0,445
11051,J. Burkardt,Jonathan Burkardt,18,64,Germany,1. FSV Mainz 05,3000,2022.0,352
11052,H. Hassan,Haissem Hassan,17,64,France,La Berrichonne de Châteauroux,1000,2021.0,422
11053,A. Díaz,Alexander Díaz,19,64,Argentina,San Lorenzo de Almagro,3000,2022.0,128
11054,F. Mura,Facundo Mura,20,64,Argentina,Estudiantes de La Plata,3000,2021.0,773
11055,B. Aaronson,Brenden Aaronson,18,64,United States,Philadelphia Union,1000,2022.0,385
11056,D. Kulusevski,Dejan Kulusevski,19,64,Sweden,Parma,5000,2020.0,626
11057,M. Glushenkov,Maksim Glushenkov,19,64,Russia,Spartak Moscow,1000,2023.0,635
11058,C. Niasse,Cheikh Niasse,19,64,Senegal,LOSC Lille,4000,2023.0,252
11059,V. Postolachi,Virgiliu Postolachi,19,64,France,LOSC Lille,5000,2023.0,363
11060,A. Stanilewicz,Adrian Stanilewicz,19,64,Poland,Bayer 04 Leverkusen,7000,2020.0,388
11061,M. Taabouni,Mohamed Taabouni,17,64,Netherlands,AZ Alkmaar,1000,2022.0,122
11062,Iker Losada,Iker Losada Aragunde,17,64,Spain,RC Celta,1000,2020.0,439
11063,M. Feeney,Morgan Feeney,20,64,England,Everton,10000,2020.0,384
11064,T. Nydam,Tristan Nydam,19,64,England,Ipswich Town,2000,2021.0,683
11065,A. Connolly,Aaron Anthony Connolly,19,64,Republic of Ireland,Brighton & Hove Albion,7000,2022.0,439
11066,F. Melegoni,Filippo Melegoni,20,64,Italy,Pescara,1000,2020.0,552
11067,K. McAllister,Kyle McAllister,20,64,Scotland,St. Mirren,2000,2022.0,556
11068,M. Nazarit,Miguel Ángel Nazarit Mina,21,64,Colombia,Once Caldas,1000,2020.0,73
11069,Tachi,Alberto Rodríguez Baró,21,64,Spain,Deportivo Alavés,3000,2023.0,97
11070,D. Lovren,Davor Lovren,20,64,Croatia,Fortuna Düsseldorf,5000,2023.0,81
11071,Moha Ramos,Mohamed Airam Ramos Wade,19,64,Spain,Birmingham City,1000,2020.0,857
11072,N. Pierini,Nicholas Pierini,20,64,Italy,Cosenza,1000,2020.0,952
11073,J. Díaz Price,Jorge Díaz Price,20,64,Mexico,Club León,5000,2022.0,702
11074,J. Ponceau,Julien Ponceau,18,64,France,FC Lorient,1000,2020.0,437
11075,F. Evina,Franck Evina,18,64,Germany,KFC Uerdingen 05,1000,2020.0,471
11076,E. Aiwu,Emanuel Aiwu,18,64,Austria,FC Admira Wacker Mödling,1000,2022.0,718
11077,M. Kiprit,Muhammed Kiprit,19,64,Turkey,Hertha BSC,4000,2021.0,431
11078,Martín,Martín Pascual Castillo,19,64,Spain,Rayo Vallecano,1000,2022.0,247
11079,A. Moreno,Aníbal Moreno,20,64,Argentina,Newell's Old Boys,3000,2022.0,172
11080,Lucas Ribeiro,Lucas Ribeiro dos Santos,20,64,Brazil,TSG 1899 Hoffenheim,5000,2023.0,192
11081,W. Fofana,Wesley Fofana,18,64,France,AS Saint-Étienne,2000,2022.0,251
11082,A. Kızıldağ,Arda Kızıldağ,20,64,Turkey,Gençlerbirliği SK,3000,2022.0,195
11083,J. Davenport,Jacob Davenport,20,64,England,Blackburn Rovers,3000,2022.0,750
11084,M. Tumminello,Marco Tumminello,20,64,Italy,Pescara,1000,2020.0,977
11085,M. Travers,Mark Travers,20,64,Republic of Ireland,Bournemouth,6000,2021.0,563
11086,J. Odgaard,Jens Odgaard,20,64,Denmark,SC Heerenveen,2000,2020.0,644
11087,L. O'Brien,Lewis O'Brien,20,64,England,Huddersfield Town,6000,2022.0,430
11088,L. Fomba,Lamine Fomba,21,64,France,AJ Auxerre,1000,2022.0,758
11089,P. Dárdai,Palko Dárdai,20,64,Germany,Hertha BSC,4000,2022.0,422
11090,I. Chair,Ilias Chair,21,64,Morocco,Queens Park Rangers,2000,2020.0,952
11091,Jesús Areso,Jesús Areso Blanco,19,64,Spain,Athletic Club de Bilbao,2000,2021.0,902
11092,A. Manneh,Alasana Manneh,21,64,Gambia,Górnik Zabrze,1000,2022.0,710
11093,José Lara,José Alonso Alonso Lara,19,64,Spain,Sevilla FC,2000,2023.0,863
11094,Toni Moya,Antonio Moya Vega,21,64,Spain,Atlético Madrid,7000,2020.0,332
11095,B. Risa,Birk Risa,21,64,Norway,Odds BK,1000,2021.0,964
11096,João Moutinho,João Gervásio Bragança Moutinho,21,64,Portugal,Orlando City SC,1000,2020.0,752
11097,T. Christensen,Tobias Christensen,19,64,Norway,Molde FK,1000,2022.0,0
11098,F. Agu,Felix Agu,19,64,Germany,VfL Osnabrück,2000,2020.0,692
11099,O. Stijepović,Ognjen Stijepović,19,64,Montenegro,Sampdoria,5000,2020.0,837
11100,V. Damașcan,Vitalie Damașcan,20,64,Moldova,Fortuna Sittard,3000,2020.0,128
11101,L. Diaby Fadiga,Lamine Diaby Fadiga,18,64,France,OGC Nice,3000,2021.0,606
11102,M. Collao,Marco Collao,21,64,Chile,CD Antofagasta,1000,2022.0,155
11103,J. Teze,Jordan Teze,19,64,Netherlands,PSV,2000,2021.0,148
